weight,height,label
53,187,thin
56,187,thin
52,153,normal
60,177,normal
43,147,normal
52,129,fat
63,129,fat
41,189,thin
55,151,normal
65,162,normal
48,168,thin
36,176,thin
45,173,thin
69,148,fat
70,136,fat
35,164,thin
70,139,fat
49,189,thin
35,136,normal
42,126,fat
56,153,normal
48,162,thin
77,152,fat
42,126,fat
63,200,thin
35,131,normal
49,147,normal
70,129,fat
53,196,thin
52,152,normal
37,152,thin
52,174,thin
35,121,normal
69,123,fat
71,178,normal
43,153,thin
46,186,thin
78,128,fat
67,120,fat
51,157,normal
42,195,thin
68,174,normal
80,141,fat
61,197,thin
72,146,fat
68,148,fat
75,161,fat
43,122,fat
48,168,thin
71,191,normal
42,152,thin
37,135,normal
59,176,normal
63,143,fat
59,136,fat
69,154,fat
43,186,thin
51,155,normal
59,128,fat
66,176,normal
74,152,fat
59,125,fat
72,200,thin
80,179,normal
47,176,thin
53,170,thin
70,198,thin
47,131,fat
64,198,thin
44,143,normal
77,134,fat
47,148,normal
67,188,normal
51,144,normal
52,144,fat
72,125,fat
36,153,thin
62,193,thin
54,137,fat
48,167,thin
55,162,normal
78,121,fat
63,189,thin
44,135,normal
74,198,normal
46,129,fat
38,152,thin
67,132,fat
39,182,thin
37,158,thin
51,124,fat
72,158,fat
41,186,thin
80,190,normal
80,156,fat
43,187,thin
77,187,normal
38,145,thin
62,135,fat
71,126,fat
44,200,thin
71,144,fat
56,161,normal
54,171,thin
78,179,normal
73,159,fat
67,144,fat
70,196,thin
78,197,normal
77,177,normal
49,197,thin
66,184,normal
62,157,fat
41,130,normal
40,165,thin
56,130,fat
36,123,normal
68,138,fat
40,146,normal
44,159,thin
54,190,thin
60,122,fat
72,181,normal
67,142,fat
36,181,thin
46,195,thin
68,121,fat
73,152,fat
56,162,normal
57,176,thin
41,180,thin
70,152,fat
77,182,normal
70,154,fat
70,197,thin
35,132,normal
68,172,normal
61,145,fat
79,190,normal
65,173,normal
69,141,fat
80,121,fat
63,139,fat
69,138,fat
39,156,thin
67,165,normal
60,187,thin
43,179,thin
72,134,fat
52,163,normal
50,169,thin
47,197,thin
62,125,fat
62,136,fat
60,131,fat
73,153,fat
52,182,thin
51,175,thin
45,149,normal
54,154,normal
38,142,normal
52,190,thin
57,160,normal
40,164,thin
56,158,normal
76,188,normal
71,138,fat
49,152,normal
54,184,thin
61,166,normal
49,170,thin
70,122,fat
53,193,thin
56,156,normal
53,143,fat
56,132,fat
36,124,normal
37,179,thin
65,192,thin
53,194,thin
51,149,normal
45,158,thin
58,183,thin
47,188,thin
61,136,fat
70,122,fat
73,139,fat
62,138,fat
48,146,normal
78,164,fat
68,166,normal
59,122,fat
35,154,thin
74,147,fat
65,157,fat
68,149,fat
65,141,fat
56,139,fat
69,176,normal
40,152,thin
49,197,thin
45,120,fat
63,165,normal
53,137,fat
54,127,fat
35,190,thin
52,196,thin
57,125,fat
60,132,fat
35,126,normal
40,178,thin
41,142,normal
68,150,fat
42,126,fat
62,199,thin
77,173,fat
63,183,normal
60,132,fat
51,185,thin
72,163,fat
44,138,normal
65,199,thin
41,150,thin
79,155,fat
57,180,thin
47,200,thin
65,171,normal
52,164,normal
78,145,fat
59,139,fat
62,147,fat
40,190,thin
43,194,thin
55,177,thin
57,122,fat
76,162,fat
65,153,fat
69,160,fat
64,164,normal
37,127,normal
48,169,thin
68,182,normal
53,167,normal
71,130,fat
58,122,fat
69,126,fat
59,176,normal
52,148,normal
40,146,normal
64,146,fat
52,142,fat
58,166,normal
54,182,thin
64,149,fat
55,161,normal
68,195,thin
55,121,fat
71,138,fat
66,121,fat
53,144,fat
55,163,normal
59,143,fat
56,199,thin
50,171,thin
36,159,thin
53,143,fat
50,147,normal
55,192,thin
70,130,fat
38,136,normal
56,137,fat
43,183,thin
74,188,normal
56,166,normal
60,179,normal
48,137,fat
67,198,thin
76,149,fat
49,141,normal
61,179,normal
52,188,thin
38,180,thin
52,167,normal
58,177,normal
50,154,normal
52,200,thin
65,152,fat
64,140,fat
73,138,fat
54,148,normal
70,135,fat
49,174,thin
41,180,thin
38,149,thin
47,154,normal
79,178,normal
39,194,thin
79,137,fat
55,120,fat
41,172,thin
37,191,thin
50,157,normal
41,159,thin
38,144,thin
57,138,fat
62,188,thin
42,187,thin
49,145,normal
68,139,fat
48,146,normal
56,170,normal
50,171,thin
57,161,normal
57,160,normal
70,168,normal
67,169,normal
36,189,thin
51,125,fat
54,144,fat
80,173,fat
41,185,thin
65,184,normal
52,134,fat
40,125,fat
65,163,normal
80,148,fat
55,177,thin
54,120,fat
41,169,thin
65,163,normal
61,138,fat
45,182,thin
55,133,fat
40,125,fat
65,135,fat
57,166,normal
79,139,fat
35,175,thin
43,161,thin
56,138,fat
64,155,fat
64,137,fat
54,127,fat
53,194,thin
56,130,fat
66,163,normal
72,140,fat
54,131,fat
57,182,thin
63,192,thin
76,163,fat
73,200,thin
63,172,normal
54,154,normal
67,140,fat
47,171,thin
38,131,normal
37,188,thin
68,135,fat
49,160,normal
43,143,normal
67,138,fat
73,173,normal
75,183,normal
68,143,fat
75,123,fat
42,172,thin
70,154,fat
50,173,thin
56,147,fat
39,185,thin
71,124,fat
50,190,thin
62,183,normal
56,188,thin
35,128,normal
69,160,fat
69,161,fat
61,197,thin
50,196,thin
54,185,thin
41,195,thin
64,181,normal
50,120,fat
38,152,thin
49,121,fat
71,147,fat
75,174,normal
50,140,fat
64,197,thin
50,195,thin
48,151,normal
38,128,normal
51,163,normal
66,139,fat
37,175,thin
47,200,thin
73,128,fat
38,155,thin
37,146,thin
50,175,thin
39,130,normal
43,182,thin
67,141,fat
49,147,normal
47,190,thin
76,122,fat
67,129,fat
78,133,fat
67,128,fat
44,199,thin
57,141,fat
72,148,fat
68,174,normal
47,166,thin
52,165,normal
78,187,normal
71,147,fat
53,162,normal
46,199,thin
54,172,thin
51,168,thin
39,160,thin
43,131,fat
69,169,normal
49,132,fat
52,134,fat
44,175,thin
44,141,normal
73,170,fat
78,131,fat
75,131,fat
36,136,normal
41,126,fat
80,141,fat
43,171,thin
76,197,normal
66,180,normal
73,128,fat
69,143,fat
72,148,fat
73,177,normal
48,180,thin
77,153,fat
57,186,thin
74,192,normal
78,173,fat
72,137,fat
60,139,fat
45,152,normal
35,123,normal
74,170,fat
49,135,fat
37,137,normal
73,167,fat
62,186,thin
52,187,thin
41,164,thin
59,149,fat
49,166,thin
37,164,thin
44,153,normal
50,141,fat
69,152,fat
46,180,thin
52,190,thin
73,168,fat
76,123,fat
78,174,fat
38,147,thin
78,163,fat
36,181,thin
40,133,normal
41,125,fat
37,166,thin
55,147,fat
46,176,thin
55,176,thin
47,164,thin
46,143,normal
45,145,normal
77,163,fat
39,153,thin
80,170,fat
65,153,fat
58,199,thin
79,197,normal
47,158,normal
62,122,fat
66,134,fat
52,123,fat
66,120,fat
68,144,fat
45,172,thin
58,143,fat
36,129,normal
66,136,fat
79,178,normal
57,165,normal
52,195,thin
59,193,thin
39,148,thin
62,141,fat
37,134,normal
69,166,fat
44,176,thin
43,149,normal
41,165,thin
35,166,thin
77,132,fat
47,167,thin
59,172,normal
57,175,normal
54,168,normal
80,149,fat
72,198,thin
67,179,normal
46,128,fat
45,143,normal
60,184,thin
52,190,thin
75,191,normal
73,140,fat
75,187,normal
48,161,normal
75,169,fat
56,170,normal
42,170,thin
36,155,thin
50,153,normal
64,156,fat
71,183,normal
59,147,fat
52,186,thin
60,128,fat
66,172,normal
74,174,normal
64,184,normal
48,127,fat
58,137,fat
71,139,fat
39,120,fat
56,155,normal
74,149,fat
60,146,fat
67,177,normal
60,128,fat
72,121,fat
52,167,normal
36,160,thin
44,141,normal
51,196,thin
43,199,thin
70,129,fat
79,124,fat
79,162,fat
64,187,thin
74,198,normal
38,148,thin
74,192,normal
42,146,normal
35,160,thin
80,125,fat
58,120,fat
58,164,normal
71,196,thin
41,122,fat
38,182,thin
79,130,fat
35,135,normal
72,158,fat
64,165,normal
73,137,fat
60,131,fat
61,195,thin
64,147,fat
78,124,fat
74,151,fat
75,129,fat
71,157,fat
75,184,normal
46,158,thin
79,184,normal
73,146,fat
37,182,thin
77,183,normal
65,183,normal
78,146,fat
65,145,fat
38,154,thin
66,184,normal
80,166,fat
72,189,normal
38,164,thin
55,158,normal
65,151,fat
52,143,fat
44,159,thin
46,186,thin
62,125,fat
35,184,thin
77,127,fat
60,173,normal
57,122,fat
69,133,fat
75,157,fat
41,177,thin
62,152,fat
69,184,normal
70,164,fat
37,186,thin
71,122,fat
43,137,normal
58,194,thin
77,156,fat
47,138,normal
69,176,normal
48,176,thin
53,141,fat
66,178,normal
69,175,normal
61,125,fat
48,135,fat
77,149,fat
45,139,normal
59,127,fat
68,134,fat
62,191,thin
41,163,thin
78,175,fat
36,138,normal
74,156,fat
59,184,thin
80,147,fat
62,173,normal
40,150,thin
41,160,thin
41,189,thin
75,145,fat
76,195,normal
63,174,normal
50,156,normal
67,157,fat
72,170,normal
67,179,normal
62,124,fat
41,179,thin
47,180,thin
49,125,fat
35,139,thin
52,197,thin
60,135,fat
37,187,thin
39,120,fat
66,134,fat
68,166,normal
72,138,fat
35,184,thin
43,125,fat
58,186,thin
68,141,fat
39,193,thin
51,146,normal
59,159,normal
79,180,normal
36,123,normal
38,192,thin
68,164,fat
39,180,thin
48,162,thin
44,147,normal
51,176,thin
38,172,thin
65,183,normal
77,192,normal
47,177,thin
44,165,thin
66,187,normal
64,160,normal
47,188,thin
80,171,fat
51,183,thin
80,173,fat
49,123,fat
53,141,fat
44,160,thin
63,200,thin
62,196,thin
77,160,fat
36,192,thin
48,157,normal
36,170,thin
58,178,thin
69,140,fat
38,143,normal
78,150,fat
59,200,thin
60,150,fat
36,155,thin
39,136,normal
35,169,thin
35,133,normal
71,127,fat
69,137,fat
45,162,thin
62,153,fat
80,199,normal
51,166,normal
74,199,normal
66,141,fat
56,124,fat
50,147,normal
38,171,thin
75,130,fat
61,146,fat
55,124,fat
48,159,normal
71,175,normal
50,141,fat
63,133,fat
71,198,thin
42,128,fat
39,148,thin
53,143,fat
69,136,fat
68,190,normal
61,186,thin
36,189,thin
44,175,thin
55,161,normal
60,183,thin
37,190,thin
40,175,thin
47,128,fat
60,139,fat
46,183,thin
42,198,thin
61,138,fat
63,128,fat
80,186,normal
38,164,thin
74,196,normal
45,146,normal
76,121,fat
45,152,normal
68,174,normal
57,162,normal
46,155,normal
65,128,fat
48,144,normal
52,194,thin
69,173,normal
57,124,fat
70,160,fat
65,127,fat
63,129,fat
51,131,fat
47,192,thin
53,146,normal
39,187,thin
77,181,normal
80,122,fat
77,178,normal
47,151,normal
78,138,fat
59,139,fat
52,162,normal
38,164,thin
69,163,fat
51,134,fat
58,153,normal
79,156,fat
74,132,fat
70,139,fat
77,167,fat
47,194,thin
68,140,fat
35,160,thin
47,150,normal
46,151,normal
70,173,normal
38,168,thin
59,159,normal
63,170,normal
73,120,fat
58,143,fat
42,146,normal
71,190,normal
55,151,normal
38,180,thin
36,192,thin
36,149,thin
70,139,fat
37,160,thin
42,160,thin
66,124,fat
61,133,fat
38,171,thin
53,133,fat
75,145,fat
79,149,fat
39,142,normal
56,166,normal
48,166,thin
70,125,fat
64,138,fat
42,182,thin
56,192,thin
38,163,thin
37,176,thin
66,156,fat
39,195,thin
54,160,normal
65,173,normal
78,193,normal
78,170,fat
50,133,fat
42,153,thin
71,129,fat
45,163,thin
36,132,normal
70,189,normal
59,200,thin
53,138,fat
59,140,fat
55,147,fat
41,144,normal
56,133,fat
70,172,normal
67,154,fat
39,181,thin
41,171,thin
53,154,normal
35,160,thin
66,152,fat
67,143,fat
48,145,normal
73,143,fat
56,178,thin
73,123,fat
42,142,normal
59,168,normal
37,122,normal
64,188,thin
75,124,fat
41,141,normal
39,199,thin
78,193,normal
52,130,fat
77,200,normal
76,136,fat
53,172,thin
74,184,normal
42,153,thin
71,181,normal
64,152,fat
42,173,thin
62,199,thin
53,187,thin
50,167,thin
77,139,fat
41,142,normal
40,194,thin
56,134,fat
38,142,normal
70,157,fat
56,170,normal
40,196,thin
63,132,fat
56,153,normal
43,169,thin
39,177,thin
55,140,fat
64,199,thin
65,137,fat
52,152,normal
80,177,fat
51,200,thin
48,156,normal
43,153,thin
76,163,fat
70,159,fat
74,148,fat
66,194,thin
57,161,normal
54,132,fat
61,160,normal
70,161,fat
70,173,normal
45,120,fat
51,187,thin
40,193,thin
50,163,normal
56,174,thin
45,179,thin
63,125,fat
80,148,fat
36,195,thin
40,126,fat
53,149,normal
71,154,fat
66,133,fat
73,142,fat
47,184,thin
36,175,thin
40,138,normal
75,168,fat
58,166,normal
38,149,thin
62,186,thin
47,192,thin
47,169,thin
69,138,fat
62,182,normal
66,147,fat
66,186,normal
68,160,fat
40,160,thin
52,169,thin
78,133,fat
48,135,fat
63,129,fat
68,197,thin
57,200,thin
62,177,normal
73,187,normal
64,138,fat
68,138,fat
51,176,thin
68,141,fat
49,168,thin
48,193,thin
74,177,normal
73,194,normal
59,174,normal
53,140,fat
80,196,normal
59,164,normal
60,158,normal
49,141,normal
48,173,thin
64,144,fat
74,149,fat
44,199,thin
75,182,normal
35,173,thin
42,123,fat
56,171,normal
57,161,normal
65,179,normal
50,196,thin
73,157,fat
66,186,normal
71,199,thin
68,191,normal
55,177,thin
50,133,fat
70,187,normal
55,171,normal
63,127,fat
73,155,fat
41,188,thin
61,133,fat
71,169,normal
44,144,normal
64,199,thin
37,190,thin
49,155,normal
48,189,thin
48,137,fat
47,149,normal
40,170,thin
39,141,normal
75,137,fat
55,155,normal
57,151,normal
59,174,normal
59,181,thin
45,198,thin
66,161,fat
69,125,fat
68,196,thin
76,139,fat
74,147,fat
46,131,fat
49,194,thin
75,163,fat
64,170,normal
48,177,thin
64,147,fat
74,156,fat
45,151,normal
55,174,thin
49,147,normal
36,162,thin
54,138,fat
73,145,fat
79,189,normal
43,156,thin
59,175,normal
73,137,fat
54,178,thin
39,171,thin
40,145,normal
50,178,thin
79,191,normal
38,146,thin
51,170,thin
63,144,fat
77,174,fat
59,188,thin
63,183,normal
57,191,thin
65,132,fat
52,129,fat
63,164,normal
72,175,normal
56,168,normal
59,198,thin
38,138,normal
50,188,thin
68,154,fat
44,182,thin
36,121,normal
51,183,thin
50,136,fat
52,162,normal
49,186,thin
70,140,fat
47,156,normal
37,155,thin
37,155,thin
36,126,normal
56,194,thin
48,137,fat
73,193,normal
55,188,thin
43,139,normal
51,159,normal
47,191,thin
37,169,thin
75,197,normal
77,133,fat
77,178,normal
46,156,normal
68,180,normal
56,151,normal
57,140,fat
66,178,normal
80,179,normal
78,172,fat
65,180,normal
41,132,normal
59,170,normal
56,153,normal
76,134,fat
36,195,thin
39,199,thin
58,149,fat
52,138,fat
75,183,normal
74,173,normal
47,124,fat
54,123,fat
59,146,fat
72,121,fat
74,135,fat
39,182,thin
62,188,thin
70,183,normal
69,191,normal
40,184,thin
45,183,thin
57,162,normal
42,181,thin
69,123,fat
70,131,fat
43,154,thin
67,129,fat
56,159,normal
61,174,normal
42,175,thin
43,171,thin
56,122,fat
46,143,normal
47,183,thin
73,177,normal
39,150,thin
69,141,fat
58,181,thin
39,162,thin
77,136,fat
43,156,thin
42,151,thin
41,128,fat
76,147,fat
74,122,fat
78,126,fat
42,139,normal
44,140,normal
55,135,fat
50,124,fat
79,138,fat
55,196,thin
43,180,thin
69,125,fat
67,168,normal
58,155,normal
39,141,normal
73,172,normal
62,139,fat
37,160,thin
60,159,normal
55,177,thin
72,181,normal
38,125,normal
50,185,thin
43,142,normal
59,160,normal
41,158,thin
54,192,thin
74,151,fat
80,144,fat
50,146,normal
39,131,normal
49,165,thin
72,158,fat
80,146,fat
55,130,fat
35,181,thin
57,153,normal
38,174,thin
71,149,fat
43,135,normal
75,197,normal
62,128,fat
45,140,normal
38,173,thin
61,127,fat
53,140,fat
72,128,fat
61,179,normal
48,175,thin
55,194,thin
63,141,fat
77,181,normal
73,153,fat
51,168,thin
67,152,fat
63,156,fat
35,120,normal
45,176,thin
51,177,thin
55,171,normal
63,163,normal
52,172,thin
70,174,normal
55,196,thin
55,131,fat
47,147,normal
44,146,normal
71,137,fat
41,149,thin
76,174,fat
56,166,normal
40,121,fat
57,197,thin
70,161,fat
66,150,fat
46,136,normal
66,133,fat
36,197,thin
45,121,fat
60,148,fat
47,196,thin
68,124,fat
74,120,fat
63,196,thin
52,168,thin
62,135,fat
53,129,fat
35,139,thin
80,129,fat
58,158,normal
41,199,thin
40,154,thin
42,189,thin
80,197,normal
49,189,thin
52,123,fat
65,129,fat
77,138,fat
44,192,thin
51,153,normal
35,174,thin
73,120,fat
76,136,fat
35,124,normal
50,154,normal
41,142,normal
51,133,fat
47,145,normal
80,125,fat
77,196,normal
60,175,normal
55,143,fat
70,188,normal
70,195,thin
71,150,fat
45,139,normal
73,197,normal
72,149,fat
80,146,fat
62,129,fat
60,177,normal
55,191,thin
38,175,thin
70,128,fat
79,152,fat
77,161,fat
47,183,thin
46,144,normal
35,186,thin
40,136,normal
79,157,fat
72,123,fat
47,194,thin
69,175,normal
56,172,normal
68,142,fat
45,164,thin
79,127,fat
52,159,normal
37,155,thin
73,152,fat
43,128,fat
57,137,fat
42,138,normal
58,186,thin
64,121,fat
76,179,normal
50,196,thin
36,145,thin
72,188,normal
60,148,fat
43,171,thin
62,123,fat
39,170,thin
35,153,thin
35,186,thin
71,192,normal
61,122,fat
55,182,thin
45,142,normal
73,163,fat
43,197,thin
61,166,normal
43,194,thin
62,128,fat
41,193,thin
55,124,fat
43,167,thin
64,198,thin
60,175,normal
49,138,fat
41,154,thin
50,174,thin
78,170,fat
64,180,normal
75,135,fat
67,166,normal
80,138,fat
72,189,normal
70,172,normal
61,123,fat
74,198,normal
37,160,thin
67,152,fat
37,152,thin
61,128,fat
43,176,thin
65,180,normal
66,146,fat
70,135,fat
55,156,normal
72,140,fat
73,190,normal
47,170,thin
48,136,fat
65,142,fat
71,173,normal
44,123,fat
46,180,thin
70,141,fat
80,182,normal
54,168,normal
76,134,fat
37,184,thin
80,130,fat
38,184,thin
58,171,normal
49,168,thin
44,133,normal
57,125,fat
46,174,thin
39,136,normal
59,120,fat
45,198,thin
65,165,normal
36,120,fat
37,184,thin
54,123,fat
41,120,fat
40,159,thin
78,159,fat
63,176,normal
39,173,thin
36,197,thin
58,166,normal
52,190,thin
44,175,thin
70,192,normal
37,158,thin
64,162,normal
67,195,thin
72,164,fat
61,126,fat
68,160,fat
58,198,thin
40,142,normal
61,182,thin
36,137,normal
71,164,fat
56,143,fat
79,195,normal
51,181,thin
65,193,thin
65,161,fat
45,145,normal
49,157,normal
63,190,thin
43,185,thin
37,161,thin
51,176,thin
41,138,normal
73,173,normal
59,185,thin
57,172,normal
76,142,fat
35,162,thin
45,164,thin
40,195,thin
49,156,normal
64,193,thin
51,163,normal
71,130,fat
66,163,normal
55,144,fat
70,121,fat
45,135,normal
70,192,normal
55,180,thin
40,138,normal
45,187,thin
52,174,thin
37,140,normal
55,176,thin
63,174,normal
69,124,fat
67,178,normal
72,187,normal
57,169,normal
43,169,thin
59,176,normal
38,193,thin
74,174,normal
76,189,normal
66,122,fat
67,125,fat
74,157,fat
61,171,normal
67,123,fat
54,160,normal
63,169,normal
80,135,fat
56,163,normal
45,143,normal
40,177,thin
65,146,fat
35,146,thin
63,160,normal
43,122,fat
45,170,thin
79,148,fat
66,178,normal
40,184,thin
36,140,thin
44,197,thin
80,155,fat
77,182,normal
51,129,fat
43,155,thin
47,137,fat
39,196,thin
46,166,thin
71,164,fat
35,183,thin
48,153,normal
40,185,thin
45,143,normal
47,191,thin
76,162,fat
45,155,normal
76,144,fat
65,145,fat
56,120,fat
51,195,thin
35,192,thin
35,194,thin
43,178,thin
50,156,normal
44,195,thin
74,156,fat
59,172,normal
79,122,fat
46,189,thin
79,155,fat
60,200,thin
46,183,thin
68,185,normal
79,182,normal
80,166,fat
47,198,thin
68,154,fat
68,154,fat
39,194,thin
50,156,normal
47,135,fat
72,128,fat
70,144,fat
59,138,fat
77,185,normal
49,197,thin
79,125,fat
71,120,fat
64,125,fat
72,148,fat
36,154,thin
62,129,fat
78,185,normal
42,191,thin
49,160,normal
71,150,fat
42,155,thin
64,173,normal
70,172,normal
49,169,thin
35,121,normal
37,158,thin
36,191,thin
66,148,fat
64,139,fat
71,142,fat
80,165,fat
45,181,thin
72,168,fat
65,136,fat
44,125,fat
73,162,fat
67,169,normal
45,144,normal
75,151,fat
71,180,normal
37,178,thin
64,158,fat
41,192,thin
62,135,fat
58,162,normal
55,174,thin
68,194,thin
54,126,fat
36,128,normal
58,142,fat
72,187,normal
72,189,normal
43,132,normal
35,195,thin
74,198,normal
54,173,thin
43,150,normal
36,194,thin
67,192,thin
77,157,fat
50,172,thin
44,120,fat
59,129,fat
61,172,normal
76,170,fat
54,120,fat
71,181,normal
61,145,fat
57,195,thin
54,195,thin
48,121,fat
60,153,fat
50,167,thin
45,132,fat
51,139,fat
48,196,thin
63,173,normal
55,172,normal
61,146,fat
49,163,thin
57,142,fat
72,163,fat
45,138,normal
79,168,fat
77,164,fat
74,190,normal
39,181,thin
72,125,fat
62,144,fat
40,166,thin
42,174,thin
50,171,thin
59,163,normal
70,174,normal
73,174,normal
58,145,fat
46,182,thin
43,185,thin
41,145,normal
67,184,normal
68,191,normal
44,161,thin
58,171,normal
38,148,thin
53,133,fat
54,131,fat
60,167,normal
61,173,normal
74,164,fat
45,178,thin
50,177,thin
55,153,normal
59,174,normal
58,179,thin
64,181,normal
62,190,thin
73,132,fat
76,186,normal
36,150,thin
80,198,normal
68,120,fat
56,145,fat
48,143,normal
76,188,normal
51,142,fat
73,127,fat
53,135,fat
66,166,normal
79,174,fat
42,140,normal
75,173,fat
52,136,fat
75,133,fat
38,193,thin
71,133,fat
41,139,normal
72,162,fat
74,198,normal
56,183,thin
35,124,normal
37,135,normal
46,146,normal
37,130,normal
77,147,fat
73,188,normal
75,130,fat
61,156,fat
65,198,thin
36,190,thin
72,160,fat
58,140,fat
53,164,normal
77,187,normal
55,135,fat
40,164,thin
51,134,fat
58,146,fat
49,187,thin
76,136,fat
72,175,normal
43,146,normal
59,129,fat
42,123,fat
78,127,fat
78,123,fat
64,129,fat
44,155,thin
49,160,normal
77,150,fat
42,156,thin
76,120,fat
37,178,thin
71,186,normal
47,148,normal
43,188,thin
79,140,fat
45,168,thin
63,177,normal
56,167,normal
73,180,normal
37,169,thin
73,143,fat
62,170,normal
51,174,thin
75,150,fat
47,185,thin
72,163,fat
45,144,normal
42,149,normal
64,194,thin
35,125,normal
38,179,thin
68,134,fat
37,181,thin
75,156,fat
55,125,fat
72,156,fat
37,186,thin
73,196,normal
59,160,normal
71,187,normal
75,177,normal
68,148,fat
44,191,thin
59,136,fat
68,188,normal
60,123,fat
65,175,normal
54,172,thin
66,121,fat
47,177,thin
40,170,thin
78,172,fat
44,176,thin
38,166,thin
74,141,fat
66,140,fat
72,120,fat
47,123,fat
48,164,thin
79,127,fat
57,199,thin
69,183,normal
62,158,normal
38,142,normal
47,129,fat
41,185,thin
74,123,fat
76,194,normal
62,186,thin
60,195,thin
57,172,normal
47,173,thin
65,197,thin
39,196,thin
35,156,thin
78,163,fat
37,128,normal
40,130,normal
49,148,normal
75,130,fat
40,120,fat
59,157,normal
71,164,fat
77,198,normal
61,162,normal
42,175,thin
53,131,fat
80,167,fat
74,129,fat
54,140,fat
58,150,fat
54,163,normal
41,190,thin
43,169,thin
44,145,normal
54,136,fat
53,124,fat
63,153,fat
